Datum;Uhrzeit;Physikalischer Nettoexport[MWh];Niederlande (Export)[MWh];Niederlande (Import)[MWh];Schweiz (Export)[MWh];Schweiz (Import)[MWh];Dänemark (Export)[MWh];Dänemark (Import)[MWh];Tschechien (Export)[MWh];Tschechien (Import)[MWh];Luxemburg (Export)[MWh];Luxemburg (Import)[MWh];Schweden (Export)[MWh];Schweden (Import)[MWh];Österreich (Export)[MWh];Österreich (Import)[MWh];Frankreich (Export)[MWh];Frankreich (Import)[MWh];Polen (Export)[MWh];Polen (Import)[MWh]
07.12.2017;13:00;11.055;962;-0;4.169;-0;802;-313;1.958;-126;620;-0;0;-0;3.079;-0;0;-1.316;1.220;-0
07.12.2017;14:00;10.568;978;-0;4.638;-0;746;-286;1.871;-139;599;-0;2;-0;2.239;-0;0;-1.220;1.140;-0
07.12.2017;15:00;10.235;1.059;-0;4.627;-0;758;-376;1.807;-86;578;-0;2;-0;1.975;-0;0;-1.241;1.132;-0
07.12.2017;16:00;9.920;1.000;-0;4.684;-0;752;-580;1.694;-59;582;-0;3;-0;1.764;-0;0;-1.080;1.160;-0
07.12.2017;17:00;9.553;1.138;-0;3.879;-0;799;-585;1.760;-140;597;-0;3;-0;2.017;-0;0;-1.087;1.172;-0
07.12.2017;18:00;9.354;1.187;-0;3.547;-0;702;-585;1.895;-237;594;-0;3;-0;2.196;-0;0;-1.060;1.112;-0
07.12.2017;19:00;9.378;1.241;-0;3.439;-0;758;-559;1.978;-250;572;-0;2;-0;2.281;-0;0;-1.153;1.069;-0
07.12.2017;20:00;9.894;1.137;-0;3.657;-0;633;-29;1.937;-207;528;-0;2;-0;2.580;-0;0;-1.468;1.124;-0
07.12.2017;21:00;11.109;1.208;-0;4.177;-0;839;-2;1.837;-119;475;-0;2;-0;3.035;-0;0;-1.478;1.135;-0
07.12.2017;22:00;10.697;1.130;-0;4.052;-0;1.161;-0;1.697;-333;503;-0;2;-0;2.951;-0;0;-1.464;998;-0
07.12.2017;23:00;11.626;1.720;-0;3.883;-0;1.258;-0;1.557;-398;475;-0;74;-0;2.960;-0;0;-794;891;-0
08.12.2017;00:00;13.470;1.775;-0;4.456;-0;737;-138;1.789;-350;439;-0;4;-0;3.487;-0;112;-0;1.159;-0
08.12.2017;01:00;12.974;1.687;-0;4.611;-0;682;-129;1.597;-391;431;-0;2;-0;3.429;-0;0;-183;1.238;-0
08.12.2017;02:00;11.908;1.640;-0;4.395;-0;700;-401;1.491;-363;420;-0;2;-0;3.252;-0;0;-469;1.241;-0
08.12.2017;03:00;13.580;2.071;-0;4.776;-0;599;-116;1.394;-403;418;-0;2;-0;3.319;-0;318;-0;1.202;-0
08.12.2017;04:00;13.132;2.049;-0;4.531;-0;584;-88;1.343;-413;413;-0;74;-0;3.154;-0;271;-0;1.214;-0
08.12.2017;05:00;12.216;1.858;-0;4.297;-0;808;-86;1.328;-427;445;-0;77;-0;2.839;-0;0;-41;1.118;-0
08.12.2017;06:00;9.982;1.466;-0;4.132;-0;733;-28;1.368;-397;476;-0;0;-387;2.088;-0;0;-615;1.146;-0
08.12.2017;07:00;7.671;1.507;-0;3.234;-0;372;-557;1.440;-466;553;-0;0;-587;1.543;-0;0;-553;1.185;-0
08.12.2017;08:00;7.014;1.544;-0;2.753;-0;557;-585;1.403;-530;589;-0;0;-611;1.150;-0;0;-330;1.074;-0
08.12.2017;09:00;8.095;1.801;-0;2.761;-0;549;-579;1.648;-370;600;-0;0;-611;1.451;-0;0;-85;930;-0
08.12.2017;10:00;8.500;1.981;-0;2.363;-0;507;-330;1.772;-381;615;-0;0;-611;1.498;-0;53;-0;1.033;-0
08.12.2017;11:00;9.037;1.817;-0;2.734;-0;467;-389;1.890;-338;606;-0;0;-515;1.915;-0;0;-298;1.148;-0
08.12.2017;12:00;8.406;1.435;-0;2.622;-0;507;-409;1.806;-296;590;-0;0;-431;1.893;-0;0;-513;1.202;-0
08.12.2017;13:00;8.031;1.239;-0;2.746;-0;478;-482;1.776;-281;589;-0;0;-394;1.931;-0;0;-637;1.066;-0
08.12.2017;14:00;8.171;1.058;-0;3.256;-0;514;-582;1.799;-289;563;-0;0;-393;2.036;-0;0;-974;1.183;-0
08.12.2017;15:00;7.540;860;-0;3.045;-0;733;-585;1.582;-282;569;-0;0;-412;1.911;-0;0;-1.036;1.155;-0
08.12.2017;16:00;7.376;1.309;-0;2.753;-0;714;-584;1.441;-339;588;-0;0;-435;1.535;-0;0;-818;1.212;-0
08.12.2017;17:00;7.849;1.779;-0;2.588;-0;611;-557;1.324;-474;589;-0;0;-451;1.202;-0;0;-21;1.259;-0
08.12.2017;18:00;7.595;2.028;-0;2.139;-0;602;-570;1.116;-642;594;-0;0;-408;877;-0;861;-0;998;-0
08.12.2017;19:00;8.563;2.228;-0;2.238;-0;655;-207;1.151;-572;585;-0;0;-340;1.095;-0;667;-0;1.063;-0
08.12.2017;20:00;9.521;2.221;-0;2.672;-0;668;-419;1.392;-308;530;-0;0;-279;1.686;-0;270;-0;1.088;-0
08.12.2017;21:00;10.389;1.929;-0;3.411;-0;715;-579;1.496;-255;480;-0;0;-24;2.217;-0;0;-132;1.131;-0
08.12.2017;22:00;10.592;1.866;-0;3.261;-0;812;-574;1.509;-281;524;-0;73;-0;2.226;-0;65;-0;1.111;-0
08.12.2017;23:00;11.182;2.053;-0;3.108;-0;970;-250;1.372;-329;502;-0;75;-0;2.334;-0;423;-0;924;-0
09.12.2017;00:00;9.624;1.502;-0;2.852;-0;490;-452;1.739;-194;468;-0;65;-0;2.360;-0;0;-237;1.031;-0
09.12.2017;01:00;9.627;1.349;-0;3.013;-0;472;-461;1.749;-130;440;-0;65;-0;2.593;-0;0;-439;976;-0
09.12.2017;02:00;9.646;1.165;-0;3.053;-0;404;-571;1.947;-103;425;-0;4;-0;2.900;-0;0;-602;1.024;-0
09.12.2017;03:00;10.072;991;-0;3.280;-0;374;-252;1.898;-65;426;-0;58;-0;3.111;-0;0;-768;1.019;-0
09.12.2017;04:00;10.221;951;-0;3.333;-0;717;-294;2.008;-79;430;-0;69;-0;2.916;-0;0;-774;944;-0
09.12.2017;05:00;10.405;952;-0;3.459;-0;619;-26;1.901;-84;433;-0;70;-0;3.054;-0;0;-893;920;-0
09.12.2017;06:00;10.640;1.035;-0;3.516;-0;815;-0;2.047;-69;399;-0;70;-0;3.021;-0;0;-1.030;836;-0
09.12.2017;07:00;10.850;1.231;-0;3.341;-0;989;-0;2.098;-2;430;-0;69;-0;2.961;-0;0;-1.030;763;-0
09.12.2017;08:00;11.250;1.349;-0;3.038;-0;1.375;-0;2.190;-0;458;-0;69;-0;2.990;-0;0;-941;722;-0
09.12.2017;09:00;11.621;1.529;-0;2.721;-0;1.504;-0;2.158;-0;477;-0;69;-0;3.040;-0;0;-615;738;-0
09.12.2017;10:00;11.443;1.647;-0;2.508;-0;1.491;-0;2.138;-1;511;-0;69;-0;2.755;-0;0;-395;720;-0
09.12.2017;11:00;11.530;1.711;-0;2.575;-0;1.404;-0;2.134;-7;526;-0;69;-0;2.920;-0;0;-510;708;-0
09.12.2017;12:00;11.370;1.867;-0;2.236;-0;1.396;-0;2.080;-25;533;-0;74;-0;2.914;-0;0;-394;689;-0
09.12.2017;13:00;11.636;1.865;-0;2.428;-0;1.700;-0;2.037;-5;509;-0;76;-0;2.830;-0;0;-446;642;-0
09.12.2017;14:00;11.825;1.476;-0;2.680;-0;1.889;-0;2.095;-0;491;-0;76;-0;3.079;-0;0;-635;674;-0
09.12.2017;15:00;12.838;1.498;-0;3.172;-0;2.135;-0;2.135;-0;484;-0;76;-0;3.326;-0;0;-650;662;-0
09.12.2017;16:00;13.103;1.187;-0;3.871;-0;1.829;-0;2.172;-0;483;-0;76;-0;3.646;-0;0;-886;725;-0
09.12.2017;17:00;11.995;1.709;-0;3.825;-0;855;-46;1.925;-0;507;-0;0;-388;2.886;-0;8;-0;714;-0
09.12.2017;18:00;11.926;1.813;-0;3.037;-0;1.442;-47;1.868;-12;520;-0;0;-70;2.536;-0;133;-0;706;-0
09.12.2017;19:00;13.427;1.826;-0;3.173;-0;2.024;-0;2.016;-36;507;-0;73;-0;2.453;-0;238;-0;1.153;-0
09.12.2017;20:00;11.899;1.072;-0;2.901;-0;2.058;-0;1.993;-43;469;-0;75;-0;2.618;-0;0;-559;1.315;-0
09.12.2017;21:00;11.748;827;-0;3.542;-0;2.064;-0;1.866;-169;428;-0;75;-0;2.861;-0;0;-843;1.097;-0
09.12.2017;22:00;11.301;874;-0;3.440;-0;2.105;-0;1.766;-185;485;-0;75;-0;2.706;-0;0;-998;1.033;-0
09.12.2017;23:00;10.950;1.041;-0;3.152;-0;2.041;-0;1.565;-238;461;-0;76;-0;2.576;-0;0;-805;1.081;-0
10.12.2017;00:00;11.365;1.324;-0;3.015;-0;2.023;-0;1.812;-180;429;-0;76;-0;2.687;-0;0;-896;1.075;-0
10.12.2017;01:00;11.948;1.300;-0;3.125;-0;2.062;-0;2.000;-147;420;-0;75;-0;2.923;-0;0;-958;1.148;-0
10.12.2017;02:00;11.761;1.148;-0;3.308;-0;2.074;-0;1.954;-134;409;-0;75;-0;2.913;-0;0;-1.049;1.063;-0
10.12.2017;03:00;11.824;1.378;-0;3.710;-0;2.100;-0;1.963;-93;407;-0;75;-0;3.121;-0;0;-1.895;1.058;-0
10.12.2017;04:00;13.179;1.400;-0;4.407;-0;1.991;-0;2.087;-85;404;-0;75;-0;3.327;-0;0;-1.590;1.163;-0
10.12.2017;05:00;12.664;1.166;-0;4.234;-0;2.088;-0;1.846;-123;409;-0;76;-0;3.231;-0;0;-1.302;1.039;-0
10.12.2017;06:00;14.054;1.192;-0;4.516;-0;2.113;-0;2.100;-103;379;-0;75;-0;3.618;-0;0;-884;1.048;-0
10.12.2017;07:00;14.907;1.625;-0;4.549;-0;2.116;-0;1.987;-16;399;-0;76;-0;3.672;-0;0;-637;1.136;-0
10.12.2017;08:00;15.324;1.734;-0;4.812;-0;2.046;-0;1.907;-7;415;-0;0;-49;3.622;-0;0;-307;1.151;-0
10.12.2017;09:00;14.988;1.699;-0;5.046;-0;1.108;-0;1.998;-6;435;-0;0;-0;3.770;-0;0;-61;999;-0
10.12.2017;10:00;13.848;1.658;-0;5.008;-0;598;-0;1.899;-31;468;-0;3;-0;3.750;-0;0;-461;956;-0
10.12.2017;11:00;12.766;1.536;-0;4.837;-0;316;-1;1.668;-128;484;-0;3;-0;3.479;-0;0;-410;982;-0
10.12.2017;12:00;12.435;1.690;-0;4.625;-0;747;-0;1.457;-210;500;-0;3;-0;2.917;-0;0;-318;1.024;-0
10.12.2017;13:00;11.693;1.316;-0;4.594;-0;1.231;-121;1.361;-197;469;-0;0;-135;2.784;-0;0;-589;980;-0
10.12.2017;14:00;12.721;1.017;-0;5.029;-0;1.478;-5;1.526;-139;422;-0;142;-0;2.842;-0;0;-630;1.039;-0
10.12.2017;15:00;12.577;840;-0;4.608;-0;2.041;-0;1.940;-2;402;-0;175;-0;3.260;-0;0;-1.713;1.026;-0
10.12.2017;16:00;11.591;1.173;-0;3.968;-0;1.858;-0;1.972;-0;414;-0;105;-0;2.901;-0;0;-1.786;986;-0
10.12.2017;17:00;11.746;1.338;-0;3.816;-0;1.867;-0;1.967;-0;432;-0;77;-0;2.664;-0;0;-1.464;1.049;-0
10.12.2017;18:00;11.435;1.251;-0;3.558;-0;1.661;-0;2.124;-4;440;-0;76;-0;2.570;-0;0;-1.368;1.127;-0
10.12.2017;19:00;11.482;1.299;-0;3.386;-0;1.966;-0;2.092;-7;431;-0;76;-0;2.609;-0;0;-1.451;1.081;-0
10.12.2017;20:00;12.117;1.764;-0;3.306;-0;2.106;-0;2.005;-43;411;-0;76;-0;2.770;-0;0;-1.363;1.085;-0
10.12.2017;21:00;10.979;1.556;-0;3.181;-0;2.056;-0;1.854;-81;378;-0;76;-0;2.530;-0;0;-1.556;985;-0
10.12.2017;22:00;11.414;1.827;-0;3.194;-0;2.065;-0;1.695;-160;424;-0;101;-0;2.460;-0;0;-1.255;1.063;-0
10.12.2017;23:00;12.345;2.237;-0;3.416;-0;2.074;-0;1.427;-261;405;-0;173;-0;2.573;-0;0;-741;1.042;-0
11.12.2017;00:00;14.639;2.303;-0;4.113;-0;2.120;-0;1.401;-255;392;-0;292;-0;2.949;-0;233;-0;1.091;-0
11.12.2017;01:00;14.532;1.944;-0;3.978;-0;2.098;-0;1.435;-244;406;-0;398;-0;2.910;-0;558;-0;1.049;-0
11.12.2017;02:00;13.324;1.807;-0;4.016;-0;2.098;-0;1.080;-387;413;-0;389;-0;2.529;-0;381;-0;998;-0
11.12.2017;03:00;12.315;2.176;-0;3.618;-0;2.107;-0;1.026;-591;420;-0;389;-0;2.280;-0;0;-11;901;-0
11.12.2017;04:00;11.964;2.330;-0;3.595;-0;1.791;-0;1.104;-568;444;-0;389;-0;2.317;-0;0;-424;986;-0
11.12.2017;05:00;11.213;2.200;-0;4.057;-0;680;-4;1.245;-535;457;-0;50;-0;2.394;-0;0;-282;951;-0
11.12.2017;06:00;6.743;1.376;-0;3.907;-0;0;-1.311;1.185;-565;463;-0;0;-460;1.503;-0;0;-69;714;-0
11.12.2017;07:00;5.810;1.311;-0;4.064;-0;0;-1.550;1.033;-756;522;-0;0;-609;1.180;-0;126;-0;489;-0
11.12.2017;08:00;4.398;1.265;-0;3.841;-0;0;-1.830;821;-895;559;-0;0;-307;710;-0;0;-161;395;-0
11.12.2017;09:00;4.578;1.677;-0;4.141;-0;0;-1.944;719;-856;573;-0;0;-573;672;-0;0;-135;304;-0
11.12.2017;10:00;4.731;1.767;-0;4.313;-0;0;-2.034;662;-873;598;-0;0;-610;748;-0;0;-146;306;-0
11.12.2017;11:00;4.579;1.570;-0;4.545;-0;0;-2.054;677;-821;622;-0;0;-610;630;-0;0;-301;321;-0
11.12.2017;12:00;4.656;1.751;-0;4.387;-0;0;-2.087;599;-867;592;-0;0;-610;645;-0;0;-63;309;-0
11.12.2017;13:00;5.372;1.897;-0;4.331;-0;0;-2.118;840;-744;576;-0;0;-610;740;-0;29;-0;431;-0
11.12.2017;14:00;6.660;1.971;-0;4.434;-0;0;-1.875;1.043;-597;561;-0;0;-610;1.158;-0;0;-18;593;-0
11.12.2017;15:00;8.057;1.719;-0;4.286;-0;4;-1.423;1.259;-299;540;-0;0;-110;1.558;-0;0;-117;640;-0
11.12.2017;16:00;9.312;1.939;-0;4.219;-0;256;-830;1.449;-198;546;-0;0;-136;1.567;-0;0;-155;655;-0
11.12.2017;17:00;8.938;1.847;-0;4.042;-0;22;-374;1.370;-212;565;-0;0;-276;1.282;-0;42;-0;630;-0
11.12.2017;18:00;8.877;1.631;-0;3.959;-0;25;-674;1.372;-201;574;-0;0;-104;1.246;-0;393;-0;656;-0
11.12.2017;19:00;8.360;1.720;-0;3.808;-0;74;-691;1.383;-299;544;-0;0;-493;1.278;-0;387;-0;649;-0
11.12.2017;20:00;9.952;1.812;-0;4.299;-0;172;-584;1.361;-312;503;-0;0;-609;1.593;-0;739;-0;978;-0
11.12.2017;21:00;8.412;1.150;-0;4.455;-0;264;-529;1.082;-649;452;-0;0;-611;1.475;-0;452;-0;871;-0
11.12.2017;22:00;9.527;1.252;-0;4.653;-0;93;-567;1.036;-757;480;-0;0;-596;1.958;-0;861;-0;1.114;-0
11.12.2017;23:00;10.810;1.410;-0;4.549;-0;384;-27;902;-835;449;-0;0;-106;2.196;-0;769;-0;1.119;-0
12.12.2017;00:00;11.934;1.698;-0;4.472;-0;1.044;-0;793;-754;417;-0;228;-0;2.186;-0;760;-0;1.090;-0
12.12.2017;01:00;12.398;1.812;-0;4.508;-0;1.668;-0;658;-767;414;-0;272;-0;2.061;-0;801;-0;971;-0
12.12.2017;02:00;12.524;1.568;-0;4.651;-0;2.067;-0;592;-818;449;-0;272;-0;1.952;-0;917;-0;874;-0
12.12.2017;03:00;12.127;1.346;-0;4.730;-0;2.011;-0;599;-729;439;-0;249;-0;1.801;-0;791;-0;890;-0
12.12.2017;04:00;12.436;1.476;-0;4.713;-0;2.078;-0;742;-654;440;-0;201;-0;1.909;-0;681;-0;850;-0
12.12.2017;05:00;14.035;1.974;-0;4.534;-0;1.980;-0;1.057;-503;472;-0;176;-0;2.284;-0;974;-0;1.087;-0
12.12.2017;06:00;12.040;1.795;-0;4.214;-0;735;-19;1.433;-316;493;-0;0;-287;2.176;-0;921;-0;895;-0
12.12.2017;07:00;9.366;1.897;-0;2.400;-0;624;-0;1.416;-147;579;-0;0;-45;1.453;-0;502;-0;687;-0
12.12.2017;08:00;8.393;2.020;-0;2.112;-0;88;-93;1.453;-117;621;-0;2;-0;1.207;-0;404;-0;696;-0
12.12.2017;09:00;8.956;2.211;-0;2.233;-0;42;-333;1.642;-83;628;-0;2;-0;1.391;-0;460;-0;763;-0
12.12.2017;10:00;8.118;2.084;-0;2.154;-0;15;-717;1.586;-75;625;-0;2;-0;1.326;-0;322;-0;796;-0
12.12.2017;11:00;7.935;1.901;-0;2.345;-0;0;-934;1.665;-54;628;-0;2;-0;1.305;-0;299;-0;778;-0
12.12.2017;12:00;7.620;1.965;-0;2.296;-0;5;-947;1.578;-6;612;-0;0;-211;1.311;-0;358;-0;659;-0
12.12.2017;13:00;6.479;1.765;-0;2.440;-0;0;-1.285;1.622;-93;612;-0;0;-424;1.246;-0;12;-0;584;-0
12.12.2017;14:00;5.736;2.049;-0;2.394;-0;0;-1.532;1.473;-196;606;-0;0;-611;1.014;-0;0;-76;615;-0
12.12.2017;15:00;5.098;2.107;-0;2.265;-0;0;-1.718;1.534;-284;603;-0;0;-610;904;-0;0;-392;689;-0
12.12.2017;16:00;5.419;2.102;-0;2.108;-0;0;-1.273;1.458;-300;611;-0;0;-540;758;-0;0;-452;947;-0
12.12.2017;17:00;5.142;2.309;-0;1.757;-0;55;-922;1.253;-486;636;-0;0;-608;354;-0;0;-15;809;-0
12.12.2017;18:00;4.745;1.787;-0;1.677;-0;59;-1.002;1.185;-600;641;-0;0;-610;441;-0;491;-0;676;-0
12.12.2017;19:00;3.960;1.259;-0;1.768;-0;0;-1.283;1.146;-578;607;-0;0;-611;396;-0;548;-0;708;-0
12.12.2017;20:00;5.580;1.840;-0;2.704;-0;0;-1.544;869;-867;562;-0;0;-610;517;-0;1.431;-0;678;-0
12.12.2017;21:00;6.091;1.447;-0;3.489;-0;31;-1.061;746;-1.026;513;-0;0;-611;839;-0;1.175;-0;549;-0
12.12.2017;22:00;7.221;1.531;-0;3.825;-0;48;-995;752;-1.052;508;-0;0;-611;1.120;-0;1.390;-0;705;-0
12.12.2017;23:00;8.658;1.418;-0;4.165;-0;170;-554;792;-1.169;501;-0;0;-151;1.715;-0;1.013;-0;758;-0
13.12.2017;00:00;10.671;1.248;-0;4.577;-0;329;-32;998;-620;467;-0;69;-0;2.232;-0;252;-0;1.151;-0
13.12.2017;01:00;10.123;1.401;-0;4.672;-0;342;-276;914;-730;437;-0;76;-0;1.993;-0;226;-0;1.068;-0
13.12.2017;02:00;9.878;1.061;-0;4.741;-0;481;-449;938;-735;418;-0;5;-0;1.795;-0;457;-0;1.166;-0
13.12.2017;03:00;9.723;811;-0;4.672;-0;493;-387;895;-718;414;-0;73;-0;1.649;-0;709;-0;1.112;-0
13.12.2017;04:00;9.955;1.253;-0;4.517;-0;436;-154;896;-787;415;-0;76;-0;1.834;-0;510;-0;959;-0
13.12.2017;05:00;10.722;947;-0;4.702;-0;521;-162;1.196;-471;437;-0;76;-0;2.086;-0;443;-0;947;-0
13.12.2017;06:00;10.397;999;-0;4.984;-0;465;-567;1.491;-220;457;-0;4;-0;1.436;-0;308;-0;1.040;-0
13.12.2017;07:00;7.693;307;-0;4.336;-0;467;-585;1.651;-101;526;-0;0;-155;1.268;-0;0;-1.000;979;-0
13.12.2017;08:00;8.065;418;-0;4.154;-0;481;-585;1.729;-47;572;-0;0;-155;1.708;-0;0;-1.059;849;-0
13.12.2017;09:00;9.050;370;-0;4.093;-0;631;-585;1.733;-2;578;-0;0;-97;2.539;-0;0;-1.148;938;-0
13.12.2017;10:00;9.976;359;-0;4.150;-0;776;-567;1.878;-0;592;-0;0;-71;2.898;-0;0;-1.079;1.040;-0
13.12.2017;11:00;10.412;439;-0;4.004;-0;1.028;-180;1.750;-0;616;-0;0;-70;2.948;-0;0;-1.050;927;-0
13.12.2017;12:00;11.027;361;-0;3.997;-0;1.346;-0;1.807;-0;598;-0;0;-0;2.970;-0;0;-1.063;1.011;-0
13.12.2017;13:00;10.073;407;-0;3.906;-0;736;-1;1.774;-0;598;-0;2;-0;2.957;-0;0;-1.313;1.007;-0
13.12.2017;14:00;8.303;343;-0;3.801;-0;443;-166;1.613;-16;596;-0;0;-163;2.451;-0;0;-1.455;856;-0
13.12.2017;15:00;6.990;369;-0;3.580;-0;577;-566;1.615;-89;589;-0;0;-273;1.918;-0;0;-1.783;1.053;-0
13.12.2017;16:00;6.525;562;-0;3.668;-0;510;-585;1.582;-118;587;-0;0;-350;1.604;-0;0;-2.069;1.134;-0
13.12.2017;17:00;6.772;579;-0;3.615;-0;375;-583;1.589;-220;596;-0;0;-472;1.546;-0;0;-1.366;1.113;-0
13.12.2017;18:00;6.900;571;-0;3.404;-0;377;-484;1.505;-248;588;-0;0;-504;1.618;-0;0;-1.018;1.091;-0
13.12.2017;19:00;7.243;536;-0;3.350;-0;695;-112;1.446;-302;547;-0;0;-452;1.664;-0;0;-1.113;984;-0
13.12.2017;20:00;9.061;365;-0;3.824;-0;1.572;-0;1.453;-245;493;-0;0;-61;2.173;-0;0;-1.540;1.027;-0
13.12.2017;21:00;9.741;735;-0;3.661;-0;2.080;-0;1.492;-243;448;-0;73;-0;2.247;-0;0;-1.793;1.041;-0
13.12.2017;22:00;9.512;808;-0;3.606;-0;2.034;-0;1.291;-390;481;-0;76;-0;2.337;-0;0;-1.609;878;-0
13.12.2017;23:00;9.890;695;-0;3.952;-0;2.018;-0;1.291;-226;450;-0;76;-0;2.397;-0;0;-1.760;997;-0
14.12.2017;00:00;12.255;1.340;-0;4.148;-0;1.870;-0;1.628;-225;422;-0;75;-0;2.793;-0;0;-827;1.031;-0
14.12.2017;01:00;12.329;1.112;-0;4.248;-0;1.846;-0;1.662;-207;410;-0;76;-0;2.851;-0;0;-819;1.150;-0
14.12.2017;02:00;13.038;1.394;-0;4.353;-0;1.884;-0;1.453;-261;396;-0;76;-0;2.735;-0;0;-126;1.134;-0
14.12.2017;03:00;12.213;848;-0;4.295;-0;2.229;-0;1.321;-312;378;-0;76;-0;2.492;-0;0;-186;1.072;-0
14.12.2017;04:00;12.735;752;-0;4.445;-0;2.312;-0;1.374;-275;387;-0;75;-0;2.586;-0;0;-36;1.115;-0
14.12.2017;05:00;13.847;1.021;-0;4.718;-0;2.201;-0;1.481;-275;413;-0;76;-0;2.919;-0;279;-0;1.014;-0
14.12.2017;06:00;12.172;1.045;-0;4.736;-0;883;-20;1.635;-155;436;-0;0;-387;2.469;-0;697;-0;833;-0
14.12.2017;07:00;9.836;699;-0;4.486;-0;808;-466;1.540;-144;513;-0;0;-588;1.465;-0;767;-0;756;-0
14.12.2017;08:00;7.643;340;-0;3.893;-0;929;-582;1.278;-167;559;-0;0;-610;1.492;-0;0;-173;684;-0
14.12.2017;09:00;8.328;302;-0;3.569;-0;1.022;-585;1.467;-104;564;-0;0;-185;1.894;-0;0;-524;908;-0
14.12.2017;10:00;8.494;291;-0;3.704;-0;916;-585;1.601;-124;575;-0;0;-134;2.160;-0;0;-760;850;-0
14.12.2017;11:00;8.973;403;-0;3.785;-0;888;-583;1.580;-163;593;-0;0;-5;2.298;-0;0;-666;843;-0
14.12.2017;12:00;9.180;443;-0;3.591;-0;1.344;-486;1.489;-186;600;-0;2;-0;2.287;-0;0;-662;758;-0
